fromNode	toNode	weight	direction	fromAltName	toAltName
MMT00003586	MMT00050363	0.0602722282639907	undirected	1200003C23Rik	Map4k4
MMT00003586	MMT00050552	0.0678784831131014	undirected	1200003C23Rik	NA
MMT00003586	MMT00051278	0.0292358828921165	undirected	1200003C23Rik	Reln
MMT00003586	MMT00051292	0.0226299796205191	undirected	1200003C23Rik	Egfr
MMT00003586	MMT00052337	0.0325506381242328	undirected	1200003C23Rik	Rgs5
MMT00003586	MMT00052695	0.068979497465868	undirected	1200003C23Rik	Proz
MMT00003586	MMT00052859	0.11273770160528	undirected	1200003C23Rik	Lama4
MMT00003586	MMT00053218	0.0574350816688434	undirected	1200003C23Rik	Armcx2
MMT00003586	MMT00053545	0.104895790882916	undirected	1200003C23Rik	Daf1
MMT00003586	MMT00053917	0.021733647801095	undirected	1200003C23Rik	Antxr1
MMT00003586	MMT00054261	0.0526842239421304	undirected	1200003C23Rik	Edn1
MMT00003586	MMT00054422	0.0712389497578193	undirected	1200003C23Rik	Mrc1
MMT00003586	MMT00054464	0.0263006080697649	undirected	1200003C23Rik	Ptprb
MMT00003586	MMT00054735	0.0364779228368258	undirected	1200003C23Rik	BC038881
MMT00003586	MMT00055005	0.0416435962542355	undirected	1200003C23Rik	Slc22a7
MMT00003586	MMT00055391	0.0323275290928673	undirected	1200003C23Rik	Serpina3n
MMT00003586	MMT00056362	0.0238763349843494	undirected	1200003C23Rik	AA960558
MMT00003586	MMT00056584	0.0498089725538498	undirected	1200003C23Rik	Trfr2
MMT00003586	MMT00056798	0.0297788548018097	undirected	1200003C23Rik	2310016C16Rik
MMT00003586	MMT00057508	0.0235592008795605	undirected	1200003C23Rik	Dok4
MMT00003586	MMT00058021	0.0269723581643101	undirected	1200003C23Rik	Dnaic1
MMT00003586	MMT00058158	0.0307298621774787	undirected	1200003C23Rik	Tp53i11
MMT00003586	MMT00059202	0.0511482547297103	undirected	1200003C23Rik	Rcn
MMT00003586	MMT00059241	0.078932965018096	undirected	1200003C23Rik	Ehd3
MMT00003586	MMT00059782	0.0312905413297681	undirected	1200003C23Rik	Ctsk
MMT00003586	MMT00060760	0.106674025699752	undirected	1200003C23Rik	Chst7
MMT00003586	MMT00061256	0.0208914222406991	undirected	1200003C23Rik	1110032E23Rik
MMT00003586	MMT00061313	0.0209322522108138	undirected	1200003C23Rik	Slc43a1
MMT00003586	MMT00061484	0.0721321499708515	undirected	1200003C23Rik	Dll4
MMT00003586	MMT00061509	0.0685933609318099	undirected	1200003C23Rik	Fabp4
MMT00003586	MMT00061586	0.044432364333325	undirected	1200003C23Rik	9430059P22Rik
MMT00003586	MMT00061815	0.03095215824767	undirected	1200003C23Rik	Arhgap18
MMT00003586	MMT00061857	0.0292124865289522	undirected	1200003C23Rik	Lama2
MMT00003586	MMT00061892	0.0541316801457777	undirected	1200003C23Rik	Jam3
MMT00003586	MMT00062990	0.0256210166611988	undirected	1200003C23Rik	Hc
MMT00003586	MMT00063470	0.0227323649347953	undirected	1200003C23Rik	Agxt
MMT00003586	MMT00063623	0.0406291286667755	undirected	1200003C23Rik	Flt1
MMT00003586	MMT00064433	0.0220462437678092	undirected	1200003C23Rik	Rcn3
MMT00003586	MMT00064617	0.0244820623731301	undirected	1200003C23Rik	Vim
MMT00003586	MMT00064719	0.0427412118098845	undirected	1200003C23Rik	Mylip
MMT00003586	MMT00064897	0.0378499646818873	undirected	1200003C23Rik	Cd34
MMT00003586	MMT00065001	0.0254166369387679	undirected	1200003C23Rik	Ehhadh
MMT00003586	MMT00065116	0.066203282284898	undirected	1200003C23Rik	Cdc42ep3
MMT00003586	MMT00065159	0.0283858869443421	undirected	1200003C23Rik	Kng2
MMT00003586	MMT00066884	0.0676957865685605	undirected	1200003C23Rik	Cav2
MMT00003586	MMT00067008	0.0225226875104341	undirected	1200003C23Rik	Prdc
MMT00003586	MMT00067079	0.0225610867271006	undirected	1200003C23Rik	Fetub
MMT00003586	MMT00067156	0.110912127596675	undirected	1200003C23Rik	Emcn
MMT00003586	MMT00067261	0.0233969215169285	undirected	1200003C23Rik	Serpinf2
MMT00003586	MMT00067296	0.0228377138887861	undirected	1200003C23Rik	Pdgfra
MMT00003586	MMT00067525	0.0477458242759254	undirected	1200003C23Rik	Ddah2
MMT00003586	MMT00067823	0.0434356609567042	undirected	1200003C23Rik	Anxa2
MMT00003586	MMT00068509	0.14233927169595	undirected	1200003C23Rik	Oit3
MMT00003586	MMT00068530	0.0445144946107398	undirected	1200003C23Rik	P4ha1
MMT00003586	MMT00069165	0.0331043163588345	undirected	1200003C23Rik	Fbln5
MMT00003586	MMT00069425	0.0291499224622565	undirected	1200003C23Rik	Acyp2
MMT00003586	MMT00070201	0.0781125010409059	undirected	1200003C23Rik	Icam2
MMT00003586	MMT00070277	0.0414586910737446	undirected	1200003C23Rik	2810432L12Rik
MMT00003586	MMT00070429	0.0308925215915692	undirected	1200003C23Rik	Bace2
MMT00003586	MMT00070618	0.0514571660605788	undirected	1200003C23Rik	Npl
MMT00003586	MMT00070677	0.0231874011106093	undirected	1200003C23Rik	Il1r1
MMT00003586	MMT00071242	0.0402539969060737	undirected	1200003C23Rik	2610001E17Rik
MMT00003586	MMT00071411	0.0374071051067594	undirected	1200003C23Rik	Slc30a2
MMT00003586	MMT00071664	0.0443938595971727	undirected	1200003C23Rik	Peg12
MMT00003586	MMT00071976	0.109521893968326	undirected	1200003C23Rik	AI173486
MMT00003586	MMT00072042	0.0399056574525645	undirected	1200003C23Rik	Col14a1
MMT00003586	MMT00072057	0.0201647271019236	undirected	1200003C23Rik	Col4a1
MMT00003586	MMT00072237	0.0293278981608187	undirected	1200003C23Rik	Wisp1
MMT00003586	MMT00072411	0.0221910834044696	undirected	1200003C23Rik	Drctnnb1a
MMT00003586	MMT00072657	0.0510096384150065	undirected	1200003C23Rik	Calcrl
MMT00003586	MMT00073157	0.0209566961862691	undirected	1200003C23Rik	1700021K02Rik
MMT00003586	MMT00073211	0.0346446489594114	undirected	1200003C23Rik	5730528L13Rik
MMT00003586	MMT00073344	0.062323758286608	undirected	1200003C23Rik	Abcc9
MMT00003586	MMT00073829	0.0291703698099238	undirected	1200003C23Rik	Fmnl2
MMT00003586	MMT00074488	0.0464123654238201	undirected	1200003C23Rik	Epb4.1l2
MMT00003586	MMT00074499	0.0630800073434718	undirected	1200003C23Rik	Rgs3
MMT00003586	MMT00074523	0.0249622290157711	undirected	1200003C23Rik	Pdlim2
MMT00003586	MMT00074527	0.0235617022225158	undirected	1200003C23Rik	Tk1
MMT00003586	MMT00074580	0.0275964069907464	undirected	1200003C23Rik	Mbl1
MMT00003586	MMT00074886	0.035126145532498	undirected	1200003C23Rik	Notch4
MMT00003586	MMT00075171	0.0410991536804774	undirected	1200003C23Rik	2810004A10Rik
MMT00003586	MMT00075402	0.0235984592657378	undirected	1200003C23Rik	Thbs2
MMT00003586	MMT00075556	0.141975930736541	undirected	1200003C23Rik	Tm4sf2
MMT00003586	MMT00075754	0.0752747404626512	undirected	1200003C23Rik	3732412D22Rik
MMT00003586	MMT00076233	0.113479578876112	undirected	1200003C23Rik	Nr2f1
MMT00003586	MMT00076754	0.0216221623331069	undirected	1200003C23Rik	Casp12
MMT00003586	MMT00076864	0.0315721514698087	undirected	1200003C23Rik	Hoxb2
MMT00003586	MMT00077152	0.0547331340387389	undirected	1200003C23Rik	Hey2
MMT00003586	MMT00077244	0.0452257817758515	undirected	1200003C23Rik	mKIAA1236
MMT00003586	MMT00077345	0.0333097530817096	undirected	1200003C23Rik	Maged2
MMT00003586	MMT00077649	0.0229069065122269	undirected	1200003C23Rik	Lox
MMT00003586	MMT00078698	0.0332144992047496	undirected	1200003C23Rik	Kcnj8
MMT00003586	MMT00078851	0.0371753616826586	undirected	1200003C23Rik	F7
MMT00003586	MMT00078976	0.0223286013185975	undirected	1200003C23Rik	Cd36
MMT00003586	MMT00079074	0.0429604620398122	undirected	1200003C23Rik	D330012D11Rik
MMT00003586	MMT00079155	0.039280791386795	undirected	1200003C23Rik	Anxa1
MMT00003586	MMT00079156	0.0243407246210038	undirected	1200003C23Rik	Ms4a4d
MMT00003586	MMT00080695	0.0677253329440847	undirected	1200003C23Rik	9630050M13Rik
MMT00003586	MMT00081127	0.0845622702119333	undirected	1200003C23Rik	Gm644
MMT00003586	MMT00081171	0.0397332933020054	undirected	1200003C23Rik	Cmya4
MMT00003586	MMT00081331	0.0394850727312851	undirected	1200003C23Rik	Itih1
MMT00003586	MMT00081436	0.0545710870779222	undirected	1200003C23Rik	Sdpr
MMT00003586	MMT00082551	0.0289329125457515	undirected	1200003C23Rik	Lrg1
MMT00003586	MMT00082712	0.0282951305124863	undirected	1200003C23Rik	Lrat
MMT00003596	MMT00003994	0.04550398534309	undirected	Art4	Sparc
MMT00003596	MMT00004034	0.0531082786700357	undirected	Art4	NA
MMT00003596	MMT00004170	0.0363143756447916	undirected	Art4	Naalad2
MMT00003596	MMT00004428	0.0233566519346258	undirected	Art4	Timp1
MMT00003596	MMT00006315	0.0771441499752874	undirected	Art4	5031439A09Rik
MMT00003596	MMT00006713	0.0882477089937672	undirected	Art4	Ppic
MMT00003596	MMT00006859	0.0368123636885608	undirected	Art4	3222401M22Rik
MMT00003596	MMT00007859	0.024401570225463	undirected	Art4	Npdc1
MMT00003596	MMT00008094	0.0288350786495288	undirected	Art4	Rtn1
MMT00003596	MMT00008463	0.0261471247885064	undirected	Art4	Pdir
MMT00003596	MMT00008968	0.0293831329694194	undirected	Art4	Ggta1
MMT00003596	MMT00009857	0.0225322527389568	undirected	Art4	Fbln2
MMT00003596	MMT00009951	0.0374088729932132	undirected	Art4	Sgce
MMT00003596	MMT00010412	0.0236453153611618	undirected	Art4	Serpina1d
MMT00003596	MMT00010542	0.031292513995347	undirected	Art4	Col16a1
MMT00003596	MMT00010602	0.0202767974864305	undirected	Art4	Pea15
MMT00003596	MMT00010873	0.0777948501194179	undirected	Art4	Atp8b2
MMT00003596	MMT00011268	0.0337595773175681	undirected	Art4	Tnfsf13b
MMT00003596	MMT00012203	0.0474945438263721	undirected	Art4	4632428N05Rik
MMT00003596	MMT00012511	0.0279775425357446	undirected	Art4	Cpxm1
MMT00003596	MMT00013100	0.0477423565115478	undirected	Art4	2810489O06Rik
MMT00003596	MMT00014730	0.0355134800151877	undirected	Art4	Pam
MMT00003596	MMT00015180	0.0367697584794741	undirected	Art4	1500041B16Rik
MMT00003596	MMT00015334	0.055584767631948	undirected	Art4	Loxl1
MMT00003596	MMT00015593	0.0442404933347186	undirected	Art4	Lum
MMT00003596	MMT00017421	0.0372032933671883	undirected	Art4	Itgbl1
MMT00003596	MMT00017718	0.0425610181421854	undirected	Art4	Lgi2
MMT00003596	MMT00018085	0.0303450975907878	undirected	Art4	C1qr1
MMT00003596	MMT00018797	0.031115697439313	undirected	Art4	Ccdc3
MMT00003596	MMT00019063	0.0593027834955084	undirected	Art4	Pcolce
MMT00003596	MMT00019405	0.068217761093164	undirected	Art4	Adamts2
MMT00003596	MMT00019744	0.027139287443828	undirected	Art4	1300018K11Rik
MMT00003596	MMT00021734	0.0335044754515836	undirected	Art4	Rab15
MMT00003596	MMT00021805	0.069619328532046	undirected	Art4	Igfbp7
MMT00003596	MMT00024492	0.0286674334177597	undirected	Art4	F2r
MMT00003596	MMT00024851	0.0396911237390987	undirected	Art4	Pdgfrb
MMT00003596	MMT00026028	0.0402401746868887	undirected	Art4	AI324046
MMT00003596	MMT00026255	0.0222873033662289	undirected	Art4	Tm4sf1
MMT00003596	MMT00026611	0.0554325230754047	undirected	Art4	Col1a2
MMT00003596	MMT00026638	0.0279476893913441	undirected	Art4	Zfpm2
MMT00003596	MMT00027064	0.0578493604245843	undirected	Art4	Gpm6b
MMT00003596	MMT00027378	0.0236189854100586	undirected	Art4	Itih3
MMT00003596	MMT00027667	0.026598646636834	undirected	Art4	Hspa5bp1
MMT00003596	MMT00028633	0.0601958915060377	undirected	Art4	Frzb
MMT00003596	MMT00028861	0.0314063018742203	undirected	Art4	Mest
MMT00003596	MMT00030176	0.0390218771292947	undirected	Art4	1200013A08Rik
MMT00003596	MMT00030541	0.0456404205812239	undirected	Art4	Gdf10
MMT00003596	MMT00031263	0.0511009996535218	undirected	Art4	Tuba1
MMT00003596	MMT00031650	0.0440880118380375	undirected	Art4	Eml1
MMT00003596	MMT00032545	0.0532566651271774	undirected	Art4	Tm4sf6
MMT00003596	MMT00032680	0.0222451225378301	undirected	Art4	Tgfb3
MMT00003596	MMT00033105	0.0299498601889591	undirected	Art4	Dcn
MMT00003596	MMT00033268	0.025047292137126	undirected	Art4	Prss11
MMT00003596	MMT00034286	0.0204202469040921	undirected	Art4	D6Ertd245e
MMT00003596	MMT00034709	0.0256272381382766	undirected	Art4	BC011468
MMT00003596	MMT00034792	0.0298717593241658	undirected	Art4	Cygb
MMT00003596	MMT00034839	0.0268694322415865	undirected	Art4	Pcdhb17
MMT00003596	MMT00035724	0.037576252862776	undirected	Art4	Tcf21
MMT00003596	MMT00036954	0.0238267770843043	undirected	Art4	Sept4
MMT00003596	MMT00038915	0.0515819699341452	undirected	Art4	NA
MMT00003596	MMT00041166	0.0445092923247292	undirected	Art4	Heph
MMT00003596	MMT00041355	0.0322479686839445	undirected	Art4	Plk2
MMT00003596	MMT00043411	0.0357798318462243	undirected	Art4	Sytl2
MMT00003596	MMT00043537	0.089205699348396	undirected	Art4	Col6a3
MMT00003596	MMT00043964	0.0452865349557889	undirected	Art4	Lxn
MMT00003596	MMT00045344	0.0310738290168629	undirected	Art4	BC025600
MMT00003596	MMT00049092	0.0321335554956005	undirected	Art4	Ccbl1
MMT00003596	MMT00049556	0.0485136751617836	undirected	Art4	Matn2
MMT00003596	MMT00050363	0.0460827976640232	undirected	Art4	Map4k4
MMT00003596	MMT00050552	0.0369955023488822	undirected	Art4	NA
MMT00003596	MMT00051177	0.0338377939983794	undirected	Art4	1600015H20Rik
MMT00003596	MMT00052695	0.0384680001492161	undirected	Art4	Proz
MMT00003596	MMT00053210	0.061064671947197	undirected	Art4	Polydom
MMT00003596	MMT00053218	0.0519715556447332	undirected	Art4	Armcx2
MMT00003596	MMT00053917	0.0313836172912901	undirected	Art4	Antxr1
MMT00003596	MMT00055005	0.0340032963667992	undirected	Art4	Slc22a7
MMT00003596	MMT00055132	0.0489982073637795	undirected	Art4	1110039C07Rik
MMT00003596	MMT00055441	0.0350718099943776	undirected	Art4	Tax1bp3
MMT00003596	MMT00056362	0.0372876892312467	undirected	Art4	AA960558
MMT00003596	MMT00056584	0.037950369242825	undirected	Art4	Trfr2
MMT00003596	MMT00056798	0.082941002073465	undirected	Art4	2310016C16Rik
MMT00003596	MMT00058752	0.0328027456211267	undirected	Art4	5430416O09Rik
MMT00003596	MMT00059202	0.0234100435672268	undirected	Art4	Rcn
MMT00003596	MMT00059782	0.0479874264928719	undirected	Art4	Ctsk
MMT00003596	MMT00061313	0.0213200801400228	undirected	Art4	Slc43a1
MMT00003596	MMT00061815	0.0337782600930433	undirected	Art4	Arhgap18
MMT00003596	MMT00061857	0.0781724138878191	undirected	Art4	Lama2
MMT00003596	MMT00064433	0.0673541598075379	undirected	Art4	Rcn3
MMT00003596	MMT00064617	0.0667700756691675	undirected	Art4	Vim
MMT00003596	MMT00064851	0.0468018374547909	undirected	Art4	1200009O22Rik
MMT00003596	MMT00064897	0.0287249931752725	undirected	Art4	Cd34
MMT00003596	MMT00065115	0.0581855534051948	undirected	Art4	Fbn1
MMT00003596	MMT00065116	0.0241593708344213	undirected	Art4	Cdc42ep3
MMT00003596	MMT00065159	0.0383465659933692	undirected	Art4	Kng2
MMT00003596	MMT00067156	0.0241103680184255	undirected	Art4	Emcn
MMT00003596	MMT00067261	0.023994520026151	undirected	Art4	Serpinf2
MMT00003596	MMT00067296	0.0322341907702506	undirected	Art4	Pdgfra
MMT00003596	MMT00067525	0.0298329259729644	undirected	Art4	Ddah2
MMT00003596	MMT00067823	0.0744150739698713	undirected	Art4	Anxa2
MMT00003596	MMT00068861	0.0625458803218023	undirected	Art4	Cd63
MMT00003596	MMT00069165	0.0388471201107685	undirected	Art4	Fbln5
MMT00003596	MMT00070618	0.0243548979397708	undirected	Art4	Npl
MMT00003596	MMT00071242	0.0721303954720314	undirected	Art4	2610001E17Rik
MMT00003596	MMT00071856	0.0249070656771462	undirected	Art4	Col4a2
MMT00003596	MMT00071857	0.0272061875780401	undirected	Art4	2410004L22Rik
MMT00003596	MMT00072042	0.0433113539527466	undirected	Art4	Col14a1
MMT00003596	MMT00072057	0.0372755158740678	undirected	Art4	Col4a1
MMT00003596	MMT00072237	0.0324862584947591	undirected	Art4	Wisp1
MMT00003596	MMT00073211	0.0276196305611376	undirected	Art4	5730528L13Rik
MMT00003596	MMT00073308	0.0564816277942529	undirected	Art4	Plat
MMT00003596	MMT00074488	0.0533245541883802	undirected	Art4	Epb4.1l2
MMT00003596	MMT00074990	0.0574082029510808	undirected	Art4	Hey1
MMT00003596	MMT00075402	0.103429310792094	undirected	Art4	Thbs2
MMT00003596	MMT00076371	0.0304962497000776	undirected	Art4	Tulp3
MMT00003596	MMT00076382	0.0234100852202477	undirected	Art4	Bucs1
MMT00003596	MMT00076602	0.0283664627979075	undirected	Art4	Col5a1
MMT00003596	MMT00076754	0.0255340856148456	undirected	Art4	Casp12
MMT00003596	MMT00076864	0.020620715899778	undirected	Art4	Hoxb2
MMT00003596	MMT00077152	0.0255202853601362	undirected	Art4	Hey2
MMT00003596	MMT00077345	0.0439021507443999	undirected	Art4	Maged2
MMT00003596	MMT00077649	0.0316693962399969	undirected	Art4	Lox
MMT00003596	MMT00078015	0.060287621210504	undirected	Art4	Col1a1
MMT00003596	MMT00078723	0.0599129802745892	undirected	Art4	Mmp2
MMT00003596	MMT00078816	0.0559275295294188	undirected	Art4	Olfml3
MMT00003596	MMT00078851	0.0478378755937396	undirected	Art4	F7
MMT00003596	MMT00079155	0.0340144957266972	undirected	Art4	Anxa1
MMT00003596	MMT00079156	0.037976086826051	undirected	Art4	Ms4a4d
MMT00003596	MMT00081019	0.0396697277557729	undirected	Art4	Ltbp3
MMT00003596	MMT00081331	0.0318938425622814	undirected	Art4	Itih1
MMT00003596	MMT00081375	0.0585827695580682	undirected	Art4	Fhl2
MMT00003596	MMT00081975	0.0270095673100339	undirected	Art4	B4galt2
MMT00003596	MMT00082712	0.0227503367199246	undirected	Art4	Lrat
MMT00003596	MMT00082759	0.0317997423903952	undirected	Art4	Boc
MMT00003970	MMT00006001	0.0448153565581899	undirected	Ctps	Mogat1
MMT00003970	MMT00006230	0.0625735244429662	undirected	Ctps	Npn3
MMT00003970	MMT00006713	0.0291498817034185	undirected	Ctps	Ppic
MMT00003970	MMT00007603	0.0259005761376815	undirected	Ctps	Arsa
MMT00003970	MMT00007847	0.0225316860813511	undirected	Ctps	Gal3st1
MMT00003970	MMT00007859	0.0362230266497985	undirected	Ctps	Npdc1
MMT00003970	MMT00007963	0.0271346551438239	undirected	Ctps	Sdcbp2
MMT00003970	MMT00009272	0.0478284978910954	undirected	Ctps	9230112O05Rik
MMT00003970	MMT00009857	0.0223489195758943	undirected	Ctps	Fbln2
MMT00003970	MMT00010873	0.0217349637704944	undirected	Ctps	Atp8b2
MMT00003970	MMT00012992	0.0271759102247863	undirected	Ctps	Fmo3
MMT00003970	MMT00016835	0.0293565656729292	undirected	Ctps	Gpld1
MMT00003970	MMT00024150	0.0237504092076277	undirected	Ctps	Clstn3
MMT00003970	MMT00024300	0.0218524616930865	undirected	Ctps	Cyp2c40
MMT00003970	MMT00027667	0.0215724684555229	undirected	Ctps	Hspa5bp1
MMT00003970	MMT00027989	0.0338744050904172	undirected	Ctps	BC014805
MMT00003970	MMT00028002	0.0259483535784951	undirected	Ctps	Pparg
MMT00003970	MMT00030931	0.0449152916320654	undirected	Ctps	Apom
MMT00003970	MMT00034286	0.0225638018130785	undirected	Ctps	D6Ertd245e
MMT00003970	MMT00034916	0.0273926186053426	undirected	Ctps	Cyp2g1
MMT00003970	MMT00039459	0.0831504096398136	undirected	Ctps	Fsp27
MMT00003970	MMT00040496	0.0262597562130601	undirected	Ctps	Cyp2c40
MMT00003970	MMT00040982	0.0663066419727803	undirected	Ctps	D19Wsu12e
MMT00003970	MMT00041314	0.0285865587993172	undirected	Ctps	NA
MMT00003970	MMT00042972	0.032282368963946	undirected	Ctps	Aox1
MMT00003970	MMT00049092	0.0246866142863421	undirected	Ctps	Ccbl1
MMT00003970	MMT00051523	0.0347804001259742	undirected	Ctps	CRAD-L
MMT00003970	MMT00055441	0.0475166975564607	undirected	Ctps	Tax1bp3
MMT00003970	MMT00056362	0.0482947964823178	undirected	Ctps	AA960558
MMT00003970	MMT00056798	0.0213022834984242	undirected	Ctps	2310016C16Rik
MMT00003970	MMT00060952	0.0295296019959851	undirected	Ctps	Rhbdf1
MMT00003970	MMT00061203	0.0253020841372997	undirected	Ctps	9330129D05Rik
MMT00003970	MMT00061313	0.0302172600475659	undirected	Ctps	Slc43a1
MMT00003970	MMT00061815	0.0200593142084629	undirected	Ctps	Arhgap18
MMT00003970	MMT00063359	0.048693593960014	undirected	Ctps	1110028A07Rik
MMT00003970	MMT00064235	0.0224159746957016	undirected	Ctps	Ang1
MMT00003970	MMT00065115	0.0226663864286166	undirected	Ctps	Fbn1
MMT00003970	MMT00065159	0.0412394117386208	undirected	Ctps	Kng2
MMT00003970	MMT00067079	0.0204818559162397	undirected	Ctps	Fetub
MMT00003970	MMT00067261	0.0218394777456465	undirected	Ctps	Serpinf2
MMT00003970	MMT00067823	0.064489158326153	undirected	Ctps	Anxa2
MMT00003970	MMT00070342	0.0248778348089286	undirected	Ctps	NA
MMT00003970	MMT00071242	0.0272444474476234	undirected	Ctps	2610001E17Rik
MMT00003970	MMT00071856	0.0208554813769681	undirected	Ctps	Col4a2
MMT00003970	MMT00072057	0.0329014444220397	undirected	Ctps	Col4a1
MMT00003970	MMT00076382	0.0245104169214187	undirected	Ctps	Bucs1
MMT00003970	MMT00077345	0.0232650067963031	undirected	Ctps	Maged2
MMT00003970	MMT00078015	0.0262056819232048	undirected	Ctps	Col1a1
MMT00003970	MMT00078851	0.0674631806909032	undirected	Ctps	F7
MMT00003970	MMT00081331	0.0210556445069311	undirected	Ctps	Itih1
MMT00003970	MMT00081375	0.0249283703491452	undirected	Ctps	Fhl2
MMT00003982	MMT00003994	0.027843756548783	undirected	A830073O21Rik	Sparc
MMT00003982	MMT00004844	0.0485079543511716	undirected	A830073O21Rik	Eltd1
MMT00003982	MMT00006097	0.0344208815223324	undirected	A830073O21Rik	Jam2
MMT00003982	MMT00006315	0.0207347035386851	undirected	A830073O21Rik	5031439A09Rik
MMT00003982	MMT00006709	0.0692743571015513	undirected	A830073O21Rik	Zfp521
MMT00003982	MMT00006713	0.0792878907552905	undirected	A830073O21Rik	Ppic
MMT00003982	MMT00006859	0.0498923892564161	undirected	A830073O21Rik	3222401M22Rik
MMT00003982	MMT00007042	0.0209158355489268	undirected	A830073O21Rik	Aard
MMT00003982	MMT00007277	0.103580366615293	undirected	A830073O21Rik	2600017H02Rik
MMT00003982	MMT00008463	0.022942889643613	undirected	A830073O21Rik	Pdir
MMT00003982	MMT00008970	0.0494768776699489	undirected	A830073O21Rik	NA
MMT00003982	MMT00009690	0.105966689089386	undirected	A830073O21Rik	NA
MMT00003982	MMT00009857	0.0481444920140957	undirected	A830073O21Rik	Fbln2
MMT00003982	MMT00009951	0.0331365862303065	undirected	A830073O21Rik	Sgce
MMT00003982	MMT00010602	0.021961166136604	undirected	A830073O21Rik	Pea15
MMT00003982	MMT00010873	0.0371440462507708	undirected	A830073O21Rik	Atp8b2
MMT00003982	MMT00010907	0.108456163240019	undirected	A830073O21Rik	Zfp503
MMT00003982	MMT00012203	0.0418588880329715	undirected	A830073O21Rik	4632428N05Rik
MMT00003982	MMT00013227	0.042410912342436	undirected	A830073O21Rik	E030006K04Rik
MMT00003982	MMT00013759	0.0233319762632092	undirected	A830073O21Rik	Sh3d4
MMT00003982	MMT00014558	0.0202245599179947	undirected	A830073O21Rik	9030624L02Rik
MMT00003982	MMT00014630	0.0252873637013586	undirected	A830073O21Rik	Cnr2
MMT00003982	MMT00014730	0.0296276506796145	undirected	A830073O21Rik	Pam
MMT00003982	MMT00015180	0.0536902808578542	undirected	A830073O21Rik	1500041B16Rik
MMT00003982	MMT00015289	0.0965234026413509	undirected	A830073O21Rik	Akr1b8
MMT00003982	MMT00015674	0.0724714516936418	undirected	A830073O21Rik	Agpt2
MMT00003982	MMT00016457	0.0456071301198034	undirected	A830073O21Rik	E230026N22Rik
MMT00003982	MMT00016835	0.028624693572033	undirected	A830073O21Rik	Gpld1
MMT00003982	MMT00016958	0.0337775410139408	undirected	A830073O21Rik	Kcnq1
MMT00003982	MMT00017188	0.0391505392660441	undirected	A830073O21Rik	Ian6
MMT00003982	MMT00018071	0.10935519108429	undirected	A830073O21Rik	Tek
MMT00003982	MMT00018085	0.0919849355322545	undirected	A830073O21Rik	C1qr1
MMT00003982	MMT00019063	0.0224978984296517	undirected	A830073O21Rik	Pcolce
MMT00003982	MMT00019257	0.0287381321943763	undirected	A830073O21Rik	Cldn5
MMT00003982	MMT00020374	0.0216757137246149	undirected	A830073O21Rik	Thbd
MMT00003982	MMT00021643	0.0457685909118514	undirected	A830073O21Rik	Fgd5
MMT00003982	MMT00021805	0.0250123334705042	undirected	A830073O21Rik	Igfbp7
MMT00003982	MMT00022098	0.0466021576799881	undirected	A830073O21Rik	Bcl6b
MMT00003982	MMT00022657	0.0201200896275374	undirected	A830073O21Rik	C8b
MMT00003982	MMT00022754	0.0475838736949011	undirected	A830073O21Rik	Bmp2
MMT00003982	MMT00024107	0.110937930707697	undirected	A830073O21Rik	5730485H21Rik
MMT00003982	MMT00024492	0.0274971824432397	undirected	A830073O21Rik	F2r
MMT00003982	MMT00025030	0.0882653455520402	undirected	A830073O21Rik	Inhbb
MMT00003982	MMT00025256	0.077242534586349	undirected	A830073O21Rik	Gmpr
MMT00003982	MMT00027378	0.026342134499183	undirected	A830073O21Rik	Itih3
MMT00003982	MMT00028568	0.0486331757290473	undirected	A830073O21Rik	Tfpi
MMT00003982	MMT00028763	0.0283828211654337	undirected	A830073O21Rik	Mfng
MMT00003982	MMT00028861	0.0629792806423384	undirected	A830073O21Rik	Mest
MMT00003982	MMT00028979	0.0238073719125265	undirected	A830073O21Rik	Gja1
MMT00003982	MMT00029126	0.0500560671223734	undirected	A830073O21Rik	3110041P15Rik
MMT00003982	MMT00030465	0.0248318002516253	undirected	A830073O21Rik	Arhgap24
MMT00003982	MMT00030800	0.116096717246024	undirected	A830073O21Rik	Ramp2
MMT00003982	MMT00031263	0.0629558385632816	undirected	A830073O21Rik	Tuba1
MMT00003982	MMT00031650	0.0596472406550565	undirected	A830073O21Rik	Eml1
MMT00003982	MMT00031751	0.104909400009485	undirected	A830073O21Rik	Rasip1
MMT00003982	MMT00032840	0.146914880239504	undirected	A830073O21Rik	Esam1
MMT00003982	MMT00035984	0.0663006006718185	undirected	A830073O21Rik	Cyp4b1
MMT00003982	MMT00036954	0.0261768624614125	undirected	A830073O21Rik	Sept4
MMT00003982	MMT00038915	0.0226882629073442	undirected	A830073O21Rik	NA
MMT00003982	MMT00039183	0.0793283738718447	undirected	A830073O21Rik	Akap12
MMT00003982	MMT00039764	0.0439390429500889	undirected	A830073O21Rik	Timp3
MMT00003982	MMT00041166	0.0333256721577608	undirected	A830073O21Rik	Heph
MMT00003982	MMT00041355	0.0299160786735171	undirected	A830073O21Rik	Plk2
MMT00003982	MMT00043939	0.152484786260106	undirected	A830073O21Rik	Gpihbp1
MMT00003982	MMT00043964	0.0693320162282744	undirected	A830073O21Rik	Lxn
