"","target_id","num_aggregated_transcripts","sum_mean_obs_counts","pval","qval"
"3307","AT2G34470",2,9.25354087303878,3.76822533651956e-05,0.000213707487712199
"3308","AT5G03160",1,5.35153258894087,3.77123095265471e-05,0.000213813290559369
"3309","AT2G15580",3,16.160960997809,3.77446967024779e-05,0.000213932241358408
"3310","AT3G62700",2,10.1936128559215,3.78686402911588e-05,0.000214569893855191
"3311","AT2G23810",1,6.99169652655561,3.79651342132646e-05,0.000215051673865835
"3312","AT5G54870",1,6.06127910237644,3.79979216739637e-05,0.00021517240972077
"3313","AT3G04140",1,4.15018967180446,3.81012653211189e-05,0.000215692493539869
"3314","AT1G80210",2,7.32646123435855,3.81331089633516e-05,0.000215807621788672
"3315","AT2G20570",2,9.64270260586023,3.81963045052989e-05,0.000216100057615952
"3316","AT5G66520",1,4.21142717100273,3.83372010036821e-05,0.000216831786738256
"3317","AT1G03220",1,7.70636154858287,3.84128450889562e-05,0.000217194124101108
"3318","AT1G01950",1,5.34890129090092,3.84819745359119e-05,0.000217453881416399
"3319","AT5G49160",1,5.7219203055294,3.84731144209481e-05,0.000217453881416399
"3320","AT5G27330",1,4.05508985729725,3.86492796892719e-05,0.000218333506196474
"3321","AT5G60040",1,4.21569181953343,3.86617173389389e-05,0.000218338003219452
"3322","AT1G73880",1,4.18357591189547,3.87724979585304e-05,0.000218897711984418
"3323","AT2G17290",1,5.40995371955859,3.8919753045909e-05,0.000219662945644305
"3324","AT1G19180",2,8.30164741869659,3.90575313825288e-05,0.000220307970249422
"3325","AT3G12610",1,5.61969645896014,3.90462424260384e-05,0.000220307970249422
"3326","AT1G17990",3,12.8956156704292,3.91928834601437e-05,0.000221004969721887
"3327","AT1G61870",1,5.0762282777982,3.92393476505246e-05,0.000221200470449531
"3328","AT3G14220",1,5.5910859572621,3.92984475790352e-05,0.000221467062603607
"3329","AT1G07700",2,10.2572897470397,3.93966507767598e-05,0.000221953795529628
"3330","AT4G23270",3,8.96004431208777,3.94882477226118e-05,0.000222403028840116
"3331","AT4G15800",1,5.47246118897392,3.95242493604626e-05,0.000222538966303055
"3332","AT1G27350",1,5.1328195084339,3.95928729209472e-05,0.000222858442866856
"3333","AT5G48460",1,5.15295466310345,3.96747898108945e-05,0.00022325253012401
"3334","AT2G36145",1,5.46281046649081,3.97058734134732e-05,0.000223293450035889
"3335","AT5G08000",1,4.27985933973159,3.9694075463004e-05,0.000223293450035889
"3336","AT5G63310",1,6.78638418097839,3.97657026416688e-05,0.000223562875612859
"3337","AT1G17220",2,11.9185871490551,3.9834649174895e-05,0.000223783402164933
"3338","AT3G01440",1,5.26149931662346,3.98277664758594e-05,0.000223783402164933
"3339","AT5G57350",3,18.7367454375755,3.98407240644473e-05,0.000223783402164933
"3340","AT3G10850",1,6.78023611106509,3.98647967749905e-05,0.000223784574533058
"3341","AT4G09000",2,10.8498012218389,3.98602606541697e-05,0.000223784574533058
"3342","AT3G60190",1,6.7908945793024,4.00045231017732e-05,0.000224501744695917
"3343","AT4G21870",1,2.93861445766678,4.00302379926154e-05,0.000224578855384835
"3344","AT4G19860",1,7.1424088172405,4.01086634324005e-05,0.000224951549842904
"3345","AT2G42520",2,8.70850823093998,4.01371094376748e-05,0.000225043792975663
"3346","AT5G41400",1,5.20791919534189,4.01618971791857e-05,0.000225115475671138
"3347","AT2G37900",2,6.36403604390214,4.02341478400779e-05,0.000225453075213822
"3348","AT1G75350",2,12.0221026354041,4.03286539053874e-05,0.000225915144562587
"3349","AT5G50250",1,6.12281078263938,4.0476326469676e-05,0.000226674679886167
"3350","AT1G16840",5,16.4369441965662,4.05817041590544e-05,0.000227196973583004
"3351","AT1G48570",1,5.14601212804558,4.06031100564844e-05,0.00022724897914335
"3352","AT2G35710",1,3.72128561216072,4.06865747370871e-05,0.00022759619473746
"3353","AT5G24300",3,13.4690486168243,4.06894183393603e-05,0.00022759619473746
"3354","AT4G03320",1,3.12205446461305,4.07389028736698e-05,0.000227805045735145
"3355","AT1G49050",3,11.4195525035608,4.07663588576044e-05,0.000227890629023657
"3356","AT2G36420",2,6.9495274106335,4.07850677777797e-05,0.000227927278358837
"3357","AT1G30220",1,3.192744665538,4.08333004322256e-05,0.000228128850046587
"3358","AT4G37250",1,5.06175754734166,4.08991692746104e-05,0.000228428802783001
"3359","AT3G56010",2,7.61119531812463,4.10070729954167e-05,0.000228963278960715
"3360","AT3G50770",1,3.58096465010421,4.10316275628695e-05,0.000229032194923101
"3361","AT2G44670",1,5.47027610782875,4.11390512293647e-05,0.000229563494735714
"3362","AT3G02690",2,9.94130665527056,4.12338019687566e-05,0.00023002378224986
"3363","AT4G16830",2,8.88742027415872,4.12945830985882e-05,0.000230278878360069
"3364","AT5G09650",1,6.89302302594369,4.13040867397105e-05,0.000230278878360069
"3365","AT3G13860",1,5.30105671727026,4.13406143969727e-05,0.000230345580218426
"3366","AT5G57910",1,5.27825705336281,4.13355447088676e-05,0.000230345580218426
"3367","AT1G03600",1,7.55675641520918,4.13675593442566e-05,0.000230427257351213
"3368","AT1G17147",1,3.4473966763429,4.14004507373059e-05,0.00023054199928093
"3369","AT5G04895",1,3.81624156587473,4.15984630095243e-05,0.000231575890099029
"3370","AT1G75190",1,4.24149267422643,4.16577762979755e-05,0.000231837268388288
"3371","AT4G17040",4,19.3393298159303,4.17358391908098e-05,0.000232202807482539
"3372","AT1G52590",1,5.01075000840539,4.18216774222029e-05,0.000232611376053801
"3373","AT2G19270",1,5.34756646063437,4.19190546858543e-05,0.000233061239253703
"3374","AT4G12560",3,11.5458564202767,4.19274124895757e-05,0.000233061239253703
"3375","AT3G47960",1,6.75340464854413,4.2034970692816e-05,0.000233589888990745
"3376","AT1G22160",1,4.78008636274305,4.21209156051496e-05,0.000233998155264982
"3377","AT5G58650",1,3.79762151568237,4.23894413352064e-05,0.000235420187219958
"3378","AT4G33300",2,8.88598079261827,4.24267777047289e-05,0.000235557790364769
"3379","AT5G22390",1,5.45671072014829,4.25258657438184e-05,0.000236038062156056
"3380","AT1G64850",2,6.40582870355054,4.25978720911849e-05,0.000236367778423128
"3381","AT2G19900",1,1.93679310765879,4.28214697735041e-05,0.000237414161534736
"3382","AT3G56940",1,9.27773679605777,4.2824425938257e-05,0.000237414161534736
"3383","AT4G02380",1,7.44615922700599,4.28217075976989e-05,0.000237414161534736
"3384","AT1G16130",1,4.30410656380328,4.28884060677321e-05,0.000237628376898173
"3385","AT5G36290",2,10.4731703864354,4.28863543630404e-05,0.000237628376898173
"3386","AT5G16760",2,7.53556874130111,4.29471678488487e-05,0.000237883677792427
"3387","AT1G24070",4,11.6178132183739,4.29859529788553e-05,0.000238028210250496
"3388","AT4G27010",1,4.23778020717031,4.30574460607318e-05,0.000238353719264765
"3389","AT2G20210",2,6.23889536318434,4.30853632516014e-05,0.000238412822296978
"3390","AT4G31840",1,4.50465374322094,4.30935466588512e-05,0.000238412822296978
"3391","AT1G66430",2,7.27752428415555,4.319044655685e-05,0.000238878450360873
"3392","AT3G19420",1,6.80772829824887,4.32543312512207e-05,0.000239161256667643
"3393","AT2G43235",3,8.86206714831462,4.32790400535503e-05,0.000239227349308676
"3394","AT4G38710",2,6.95142976359045,4.33592612958224e-05,0.0002396001607552
"3395","AT2G44140",4,13.6508538159187,4.35278822394432e-05,0.000240390291931908
"3396","AT3G46000",3,13.5189229727165,4.35214608950987e-05,0.000240390291931908
"3397","AT3G16180",1,4.89054061731953,4.36607652357949e-05,0.000241053179863802
"3398","AT5G11880",1,6.29147268678807,4.37541887389932e-05,0.000241497883990529
"3399","AT3G02450",2,8.8653335437866,4.38667143138711e-05,0.000241976537340192
"3400","AT4G36150",1,5.06843181152489,4.38592602579265e-05,0.000241976537340192
"3401","AT4G34750",2,6.59035990700813,4.39758234454042e-05,0.000242507076953413
"3402","AT5G20660",3,8.64384951061936,4.40141099950423e-05,0.000242646864478841
"3403","AT1G65320",1,5.62799796054104,4.4045576578705e-05,0.000242748982877935
"3404","AT5G24690",1,7.40812756710559,4.41043119725592e-05,0.000243001284090878
"3405","AT1G15950",1,6.67590551804164,4.41246981668316e-05,0.0002430422067897
"3406","AT1G18620",6,21.164960991428,4.42547963945511e-05,0.000243687230293542
"3407","AT3G44890",1,6.95246496693555,4.42820304708183e-05,0.000243765624150337
"3408","AT1G32080",1,7.8499818617212,4.4310670738836e-05,0.000243851710594739
"3409","AT4G01850",3,12.8065150315364,4.44192259824025e-05,0.000244377407832197
"3410","AT2G24060",2,7.97375159288861,4.4490803052484e-05,0.000244699416788662
"3411","AT1G11530",1,5.46454759721783,4.46326618412265e-05,0.000245370971687554
"3412","AT4G25690",1,5.25350159517862,4.4639069869258e-05,0.000245370971687554
"3413","AT4G16410",1,6.21397963834558,4.47052332982325e-05,0.000245662657635028
"3414","AT4G20330",1,5.75021751454359,4.47739616102418e-05,0.000245968263034588
"3415","AT1G02470",1,3.3844732977472,4.48024090030613e-05,0.000246011867532546
"3416","AT1G72630",1,4.80859914184422,4.48180696949131e-05,0.000246011867532546
"3417","AT4G31210",4,9.5258436563008,4.48212504056897e-05,0.000246011867532546
"3418","AT5G58430",1,6.7167938846596,4.48358070976269e-05,0.000246019766564071
"3419","AT1G77500",1,4.82237960992467,4.48520810487319e-05,0.000246037081038013
"3420","AT1G66230",1,3.74159267480249,4.49268664998145e-05,0.000246375257661995
"3421","AT1G45688",2,7.73117505043266,4.49648483281719e-05,0.000246439430273192
"3422","AT2G05710",1,7.91353176683629,4.49597668482462e-05,0.000246439430273192
"3423","AT4G29130",1,6.14658068365588,4.50448722648816e-05,0.000246733814056032
"3424","AT5G63410",1,5.86675811759828,4.50323680253264e-05,0.000246733814056032
"3425","AT2G21530",1,6.59820889797659,4.51793830973113e-05,0.000247326132513157
"3426","AT5G20620",1,6.45344560693764,4.5169695038498e-05,0.000247326132513157
"3427","AT4G34120",1,6.9964315723494,4.52654898576644e-05,0.00024772520054873
"3428","AT5G17490",1,3.98661095034577,4.5291513011592e-05,0.000247795311123807
"3429","AT3G52300",1,6.92351924560167,4.53433084846409e-05,0.000248006343140694
"3430","AT1G27310",1,6.15505675168159,4.54160699649727e-05,0.000248331892767657
"3431","AT3G18560",1,4.24288547371443,4.54523547002761e-05,0.000248457858467991
"3432","AT1G78265",2,5.92958159004019,4.55688458743577e-05,0.00024902205838391
"3433","AT3G53810",1,4.98260578788927,4.5592867333922e-05,0.000249078380487578
"3434","AT4G22360",1,5.60972767741139,4.56057136014045e-05,0.000249078380487578
"3435","AT4G25300",1,4.58236307789151,4.57796702667254e-05,0.000249955666914828
"3436","AT1G12250",4,12.6488292790448,4.58917660927048e-05,0.00025049478261603
"3437","AT1G49820",1,5.7557355191471,4.59817538162014e-05,0.000250839963008394
"3438","AT3G15310",1,2.75970683648696,4.59713330228252e-05,0.000250839963008394
"3439","AT2G03640",4,13.896233394927,4.62400131102305e-05,0.000252077038638788
"3440","AT2G39200",2,5.18971050316167,4.62622856302164e-05,0.000252077038638788
"3441","AT3G16420",2,6.26536936944169,4.62525875228815e-05,0.000252077038638788
"3442","AT3G57090",1,5.7805238912964,4.62581772287575e-05,0.000252077038638788
"3443","AT5G43870",2,6.281731503899,4.63424327366167e-05,0.000252440408357608
"3444","AT2G25310",1,5.63627542891007,4.65224556677551e-05,0.000253347461105908
"3445","AT2G39660",1,5.27745360701366,4.67171186974991e-05,0.000254333689745021
"3446","AT3G01300",1,5.1816422213141,4.67833016632955e-05,0.000254546220683234
"3447","AT5G16000",1,4.80592925441141,4.67697672849739e-05,0.000254546220683234
"3448","AT1G01050",1,6.30595017901756,4.68133378676203e-05,0.000254635774857082
"3449","AT2G30230",1,4.05010237633517,4.68301273775311e-05,0.000254653244118758
"3450","AT2G27680",1,7.25171602835135,4.68554316595968e-05,0.0002547169915292
"3451","AT3G52710",1,4.97578831114084,4.70026266877745e-05,0.000255443136345758
"3452","AT4G30990",3,12.2868133112555,4.70407953488536e-05,0.000255576511230518
"3453","AT5G17640",1,4.70557290040213,4.71425840386239e-05,0.000256055361611466
"3454","AT4G16110",1,4.92168528807358,4.72000242341358e-05,0.000256293125220387
"3455","AT5G03290",1,6.54647908014832,4.72640811900256e-05,0.000256566669383192
"3456","AT1G78900",3,16.7037088718095,4.73814600170937e-05,0.000257129422054569
"3457","AT2G38040",3,15.7035767870745,4.75332513454629e-05,0.000257878544687347
"3458","AT1G66880",6,22.696877979491,4.76730405338564e-05,0.00025856213858082
"3459","AT1G06360",1,4.48590742054488,4.77037226578653e-05,0.000258624722714603
"3460","AT5G47110",1,7.65636014552972,4.77121589225555e-05,0.000258624722714603
"3461","AT5G24160",3,11.2561205287405,4.79222641243542e-05,0.000259688547718077
"3462","AT2G46500",2,11.1069612335663,4.79894531368336e-05,0.000259977525586746
"3463","AT5G43940",1,7.80751975806754,4.80745514619198e-05,0.000260363330253626
"3464","AT1G66500",1,4.14103713310477,4.81845745275741e-05,0.000260883861219588
"3465","AT1G66850",1,1.93063185676129,4.82822804777993e-05,0.000261337422903644
"3466","AT1G73390",5,17.1335744802517,4.83361604747728e-05,0.000261553574640613
"3467","AT5G52750",3,9.55263176197016,4.85021159152862e-05,0.000262375882316468
"3468","AT2G36220",1,5.64334318272268,4.85911788786932e-05,0.000262781880008619
"3469","AT5G51020",2,8.30873603076296,4.87329066658041e-05,0.000263472373743775
"3470","AT5G23340",1,5.16346147331237,4.87506355673072e-05,0.000263492268030215
"3471","AT4G21120",1,3.51304915324726,4.89343728058613e-05,0.000264409150669527
"3472","AT3G51610",1,5.31236506843433,4.89686744300906e-05,0.000264482701673593
"3473","AT3G55130",1,6.13052499394965,4.89761889049527e-05,0.000264482701673593
"3474","AT3G51260",1,6.34607056592123,4.90747657166539e-05,0.000264938753890571
"3475","AT4G08500",3,9.40439910683797,4.92748089479393e-05,0.000265942170307511
"3476","AT3G51240",1,4.07596525869712,4.93350380090846e-05,0.000266190632295852
"3477","AT1G03090",5,16.7401618080903,4.94489944606291e-05,0.000266728757868593
"3478","AT5G22090",1,6.73781353043701,4.94851667975811e-05,0.000266847125729912
"3479","AT1G03680",1,7.74569844150253,4.97073914779214e-05,0.000267968418272037
"3480","AT4G04695",1,4.08096045333637,4.97761492130595e-05,0.000268261976577854
"3481","AT3G45600",1,5.69537204088959,4.98903963999372e-05,0.000268800455179782
"3482","AT4G26110",3,9.65175898557375,4.99777856358317e-05,0.000269193960252735
"3483","AT5G42620",2,7.29116262213172,5.00362285835794e-05,0.000269431371543219
"3484","AT2G32920",1,5.94161474546976,5.0096578271979e-05,0.000269601528117924
"3485","AT5G18240",6,12.3143344346886,5.00919221405172e-05,0.000269601528117924
"3486","AT5G17760",2,7.48026533130898,5.01285712219332e-05,0.000269696314764015
"3487","AT2G17200",3,11.3008847981286,5.02056376008863e-05,0.000270033476686155
"3488","AT2G33410",1,5.95874090217651,5.02536408703725e-05,0.000270148459920631
"3489","AT2G41530",1,7.17637460090387,5.02558238689993e-05,0.000270148459920631
"3490","AT2G33620",4,13.1739820677544,5.03361239547824e-05,0.000270502580163881
"3491","AT1G74430",1,4.65652283690339,5.03858483162739e-05,0.000270692232933749
"3492","AT5G19860",2,7.7813995814074,5.05323956317306e-05,0.00027140179841727
"3493","AT5G20500",1,5.86286516223688,5.05812951745138e-05,0.000271586656455198
"3494","AT4G23215",1,3.34408854088916,5.06012015867828e-05,0.000271615780125962
"3495","AT4G32870",1,3.64193064406712,5.06392158039484e-05,0.000271742057912175
"3496","AT2G47500",1,5.08579070871483,5.08552062674384e-05,0.000272823053073743
"3497","AT1G36980",1,5.82665528577898,5.08839528851891e-05,0.000272844910485131
"3498","AT5G60890",2,5.24649833674937,5.08883762664351e-05,0.000272844910485131
"3499","AT1G22190",1,6.7063596456296,5.09814369170216e-05,0.000273199201388744
"3500","AT2G32520",1,6.07911875206764,5.09835886355961e-05,0.000273199201388744
"3501","AT1G63440",1,3.79047266109655,5.11261019975596e-05,0.000273884616670731
"3502","AT5G51570",1,5.50022833831494,5.13268711197717e-05,0.000274881629883301
"3503","AT3G61830",2,6.58757034214534,5.14144654026819e-05,0.000275272137775421
"3504","AT5G64660",1,4.37258227443121,5.16175542191996e-05,0.00027628060199232
"3505","AT5G41920",1,5.0185212559951,5.16385646335232e-05,0.000276314202482661
"3506","AT2G17820",1,5.78392877713385,5.16637217705201e-05,0.000276369966288108
"3507","AT3G55960",1,6.00129191188461,5.17377557272194e-05,0.000276608212275941
"3508","AT4G37910",1,6.54876664154384,5.17314104807145e-05,0.000276608212275941
"3509","AT3G20600",1,4.50771898239879,5.17866727759371e-05,0.000276790837250698
"3510","AT5G55940",1,5.68783038983643,5.18683854551616e-05,0.000277148595216967
"3511","AT3G28790",1,1.73758946369067,5.19203824212177e-05,0.000277347414500125
"3512","AT1G05630",2,9.79011418424854,5.20328820367911e-05,0.000277869220558091
"3513","AT5G01460",2,6.58177933775971,5.22668862461514e-05,0.000279039411200276
"3514","AT5G07860",1,4.91196037720433,5.22997414834324e-05,0.000279135358998797
"3515","AT2G43650",1,5.20027982561069,5.25303299884426e-05,0.000280286298416285
"3516","AT2G15690",1,4.86802362599577,5.29326827532074e-05,0.000282352805755519
"3517","AT5G18020",1,3.47207921765896,5.30728211135089e-05,0.000283019835082132
"3518","AT2G22450",1,5.80849242435504,5.31798726957251e-05,0.00028334900920691
"3519","AT2G35410",1,6.75096451782035,5.31655057704768e-05,0.00028334900920691
"3520","AT3G59050",1,5.8688514108997,5.31777645081509e-05,0.00028334900920691
"3521","AT1G27460",1,4.87041380252001,5.33459357156576e-05,0.000284153088425776
"3522","AT1G23850",1,3.69346515738246,5.34214056538583e-05,0.000284474293877942
"3523","AT3G57340",2,10.6007539202042,5.34925498755958e-05,0.000284772288650809
"3524","AT1G08250",1,4.74657028855613,5.35523027440125e-05,0.000285009488639033
"3525","AT1G25211",1,5.04759304915223,5.35791066147284e-05,0.00028507124668347
"3526","AT4G14330",1,3.28664254794972,5.36300480611836e-05,0.000285261358873369
"3527","AT2G03820",1,6.28165000638646,5.36456196108631e-05,0.000285263282053229
"3528","AT2G28810",1,5.24553822474511,5.4009282059595e-05,0.000287115670359327
"3529","AT1G79610",1,4.99325327353267,5.41220978194626e-05,0.000287589664675331
"3530","AT3G50440",1,6.02803538518649,5.41291131060475e-05,0.000287589664675331
"3531","AT2G38750",1,4.54157033172282,5.42387189521856e-05,0.000288090391942294
"3532","AT3G49220",2,10.1116258682107,5.42792527233386e-05,0.000288224061389075
"3533","AT5G54310",1,6.74900608472968,5.43267345307153e-05,0.00028839453895374
"3534","AT2G22660",2,10.2491847776288,5.44416718481993e-05,0.000288922907615444
"3535","AT1G07790",1,4.80812754162071,5.45598268413294e-05,0.000289468048772032
"3536","AT5G61510",1,5.8893911550366,5.47498779741471e-05,0.000290394219854392
"3537","AT3G56870",1,2.30516769802069,5.5032395519308e-05,0.000291810171887085
"3538","AT2G21180",1,3.74489373350086,5.508504584774e-05,0.000292006793350584
"3539","AT1G77610",1,5.48941061961325,5.52732364535179e-05,0.000292850302595621
"3540","AT4G26760",1,5.14242521172273,5.52753970241801e-05,0.000292850302595621
"3541","AT1G19350",4,20.1278519690839,5.53286267958687e-05,0.000293025290942025
"3542","AT1G52342",1,4.64792197806974,5.53396737145642e-05,0.000293025290942025
"3543","AT1G79550",3,13.0888839732066,5.54501516282693e-05,0.000293279073262321
"3544","AT3G06190",4,13.4692390654877,5.54181062094308e-05,0.000293279073262321
"3545","AT3G48610",1,5.27733415339471,5.54230262718138e-05,0.000293279073262321
"3546","AT5G62210",1,2.87426284039927,5.54405330276615e-05,0.000293279073262321
"3547","AT3G24070",1,5.31429883970273,5.54809110122056e-05,0.00029335903186747
"3548","AT5G01880",1,4.07644030327251,5.5506998078701e-05,0.000293414247171938
"3549","AT1G03230",1,5.79070743866148,5.55767215171905e-05,0.000293700031573657
"3550","AT1G31420",3,14.2521110203313,5.57931156085129e-05,0.000294760530489482
"3551","AT5G01720",2,10.0587797135204,5.58430096067408e-05,0.000294941043417185
"3552","AT1G71480",3,11.252069404171,5.59394928792543e-05,0.000295284319997302
"3553","AT3G48200",1,6.89640095360234,5.59381634980959e-05,0.000295284319997302
"3554","AT1G13710",1,2.05920301163298,5.59853593512012e-05,0.000295443279299881
"3555","AT2G24180",1,6.47131019801092,5.61360752807673e-05,0.000296155300109927
"3556","AT2G03310",1,5.04581201126444,5.62575930465965e-05,0.00029668365220475
"3557","AT3G21270",1,5.22049176161342,5.62678619510687e-05,0.00029668365220475
"3558","AT3G55646",1,3.35133955131214,5.64772687148005e-05,0.000297704096331108
"3559","AT4G33530",3,13.5397872148023,5.65717748630249e-05,0.000298069564048544
"3560","AT5G23380",1,4.35882060412629,5.65851931780908e-05,0.000298069564048544
"3561","AT5G50850",2,11.451675734668,5.65942797961539e-05,0.000298069564048544
"3562","AT2G04550",1,5.47171093984742,5.66587397204704e-05,0.000298325284519209
"3563","AT1G73885",1,7.36266715304223,5.6689022653712e-05,0.0002984009598289
"3564","AT5G20740",1,3.85234398162067,5.67506632409981e-05,0.000298641607487351
"3565","AT3G20920",1,5.46414454357348,5.69431833710422e-05,0.000299570660343309
"3566","AT3G59600",1,5.5070113932759,5.69866509200946e-05,0.00029971526584587
"3567","AT1G68140",3,10.4356191414041,5.70276812539187e-05,0.000299818482372748
"3568","AT2G21050",1,4.8546174958653,5.70382482061297e-05,0.000299818482372748
"3569","AT2G35060",5,20.7392208147767,5.710945951799e-05,0.000300108689621715
"3570","AT3G30390",7,25.1517299710409,5.71343470800966e-05,0.000300155372405381
"3571","AT1G23800",1,4.58204770625257,5.72908927828342e-05,0.000300893501579965
"3572","AT1G48850",1,6.33489352034082,5.73081111959638e-05,0.000300899671187094
"3573","AT1G79230",2,8.5994481330883,5.7338506929329e-05,0.000300975006285913
"3574","AT1G30755",1,5.28439015538124,5.73688756742939e-05,0.000301008066859133
"3575","AT5G01920",1,6.91915880400947,5.73769042400107e-05,0.000301008066859133
"3576","AT2G20740",2,8.91358948799392,5.7485513841032e-05,0.000301493515684719
"3577","AT2G32160",8,21.3023268454993,5.75596418640859e-05,0.000301713550352412
"3578","AT5G59870",1,5.50279368076645,5.75439213607605e-05,0.000301713550352412
"3579","AT5G51110",1,7.09973186544322,5.7636531625663e-05,0.00030203217397019
"3580","AT5G18980",2,6.8026655074342,5.77467874548274e-05,0.000302525418635555
"3581","AT1G62630",2,5.94761818238728,5.78355192720024e-05,0.000302821095462424
"3582","AT1G65580",3,11.1941918285313,5.78205885178917e-05,0.000302821095462424
"3583","AT4G02990",2,7.30379059963194,5.79137960242929e-05,0.00030314631438337
"3584","AT2G24270",3,18.8513202981559,5.79466598779466e-05,0.000303170192651429
"3585","AT4G32790",1,4.33199283348164,5.79506873183351e-05,0.000303170192651429
"3586","AT5G57685",1,4.40471117919403,5.81210435483687e-05,0.000303976623466161
"3587","AT1G63740",1,4.92450513250134,5.83197571047719e-05,0.000304930873850013
"3588","AT1G64200",2,6.1442941827996,5.83854638980877e-05,0.000305189346546442
"3589","AT2G47380",1,4.86139236053102,5.84568110645972e-05,0.000305477150046397
"3590","AT1G53300",1,5.85159700826981,5.85506257472837e-05,0.000305711855760107
"3591","AT4G38220",3,11.2411938160698,5.85349462027436e-05,0.000305711855760107
"3592","AT5G42740",2,7.50118753040392,5.85282709185178e-05,0.000305711855760107
"3593","AT5G14210",4,13.2835689384947,5.85825604777793e-05,0.000305793465561022
"3594","AT3G27360",1,4.40158554153728,5.8609570429289e-05,0.000305849330384339
"3595","AT2G21080",1,3.92837395822305,5.88006735014827e-05,0.000306675926451699
"3596","AT2G44310",1,5.47087641941348,5.87906562670402e-05,0.000306675926451699
"3597","AT4G35000",1,7.14237513201269,5.89818591360433e-05,0.000307535381733804
"3598","AT3G06750",1,5.96626050651418,5.90398199342013e-05,0.000307752035260129
"3599","AT3G53780",2,6.65794637969063,5.90889853008331e-05,0.000307922733903064
"3600","AT1G52410",5,17.7969308634532,5.91241021314124e-05,0.000307963287334315
"3601","AT4G12230",1,5.64310042219669,5.91296079813845e-05,0.000307963287334315
"3602","AT1G23960",3,11.2193098485961,5.9325661840171e-05,0.000308812874774468
"3603","AT3G27400",1,4.56057525701053,5.93214509541906e-05,0.000308812874774468
"3604","AT1G17380",2,7.18823378036864,5.93427617900716e-05,0.000308816175741619
"3605","AT5G47040",6,24.5623130579198,5.94201450690902e-05,0.000309133098688152
"3606","AT1G03370",2,9.41806400122397,5.94870919977454e-05,0.000309395565839633
"3607","AT2G29300",2,7.48258633700367,5.9662414434684e-05,0.000310221398037843
"3608","AT2G33530",1,6.02827233004826,5.97517343164795e-05,0.000310599716492675
"3609","AT3G55750",2,7.12542224247545,5.99357555273297e-05,0.000311469962569983
"3610","AT5G23060",2,11.7737584844041,6.00135654878637e-05,0.000311787928178638
"3611","AT3G48740",2,9.84787065111728,6.00910408016573e-05,0.000312103979572164
"3612","AT4G30600",3,13.6375386520815,6.02707543323785e-05,0.000312950719131716
"3613","AT3G13460",3,15.8064260208647,6.03487273892223e-05,0.000313268857510342
"3614","AT1G72030",2,7.78617151114906,6.0755947885481e-05,0.00031529546280913
"3615","AT2G26900",3,14.1078768698265,6.07890807815072e-05,0.000315380141094652
"3616","AT2G40650",2,6.49887984936866,6.09610150878895e-05,0.000316184689705024
"3617","AT3G20230",2,9.27925567039792,6.1107923573279e-05,0.00031685902864718
"3618","AT1G09530",4,12.9573624130575,6.13122574824743e-05,0.000317830676916475
"3619","AT1G74710",1,5.24071745667998,6.14372311388587e-05,0.000318390513956699
"3620","AT5G24020",1,5.16411403792031,6.14903949311922e-05,0.00031849001848509
"3621","AT5G35750",1,5.50160071667611,6.14882434953451e-05,0.00031849001848509
"3622","AT4G29680",1,5.25242830808395,6.15512638225743e-05,0.000318717270290553
"3623","AT3G50260",1,4.54546363248958,6.16852532445177e-05,0.000319322915981487
"3624","AT4G34560",1,4.19456223834738,6.21770919889599e-05,0.000321780176670238
"3625","AT3G45980",1,6.28709767743982,6.22430480665937e-05,0.000322032652824542
"3626","AT5G02560",1,4.67240757232638,6.22711002108148e-05,0.000322088936694382
"3627","AT3G19380",1,5.24230964207604,6.24304121029391e-05,0.000322823925831437
"3628","AT1G15730",1,6.07317225378782,6.2664574385936e-05,0.000323945450002268
"3629","AT5G17630",1,5.54108098188651,6.2701801384407e-05,0.000324048576733137
"3630","AT2G46735",1,4.84102948677,6.2829554452636e-05,0.000324619364671953
"3631","AT3G11010",3,15.0937652191657,6.29966803001259e-05,0.000325393208215054
"3632","AT1G21720",2,7.69218753723919,6.31621284611915e-05,0.000326157962359484
"3633","AT2G04570",1,5.14316099534085,6.325444757715e-05,0.000326544774101142
"3634","AT2G24020",1,6.24248039408219,6.32907931720555e-05,0.000326642494755614
"3635","AT1G53350",1,4.51020725983397,6.3393423531348e-05,0.000327082161851563
"3636","AT1G63180",1,4.43679021935945,6.34448396045742e-05,0.000327257416607203
"3637","AT1G14450",1,5.06693611253125,6.34784176518301e-05,0.000327281784731518
"3638","AT1G55460",1,5.3255080589918,6.34844645616242e-05,0.000327281784731518
"3639","AT2G37760",5,16.3922936980209,6.35759827751559e-05,0.000327663522107186
"3640","AT1G62960",2,8.38867562101459,6.36237846982206e-05,0.00032773539991795
"3641","AT2G32710",2,8.80283619239571,6.36248782245405e-05,0.00032773539991795
"3642","AT2G43330",3,9.56778897620883,6.38789546793596e-05,0.000328937701841217
"3643","AT3G11100",1,5.38510919291447,6.3893364319251e-05,0.000328937701841217
"3644","AT2G23390",4,15.3877053559003,6.40511371136589e-05,0.000329659461187342
"3645","AT4G02880",4,13.8438752683745,6.40819365013082e-05,0.000329727494947061
"3646","AT4G13430",2,12.742461601449,6.41501686011428e-05,0.000329988045012187
